Name,Mean index value,Index value SD,CV,index_id,measurement_id,altitude_id,annotation_method_id,variety_id,plot_id
POLO4malykwadrat,0.21311,0.07668,0.35981418,NDRE,5,50,edges,polonez,four
POLO5duzykwadrat,0.24238,0.09583,0.395370905,NDRE,5,50,bounded,polonez,five
POLO5malykwadrat,0.22735,0.07369,0.324125797,NDRE,5,50,edges,polonez,five
ENRO2duzykwadrat,0.81492,0.11208,0.137534973,NDVI,5,50,bounded,enrosadira,two
ENRO2malykwadrat,0.86139,0.05432,0.063060867,NDVI,5,50,edges,enrosadira,two
ENRO3duzykwadrat,0.85728,0.06707,0.078235816,NDVI,5,50,bounded,enrosadira,three
ENRO3malykwadrat,0.87463,0.04424,0.050581389,NDVI,5,50,edges,enrosadira,three
ENRO4duzykwadrat,0.86859,0.06998,0.080567356,NDVI,5,50,bounded,enrosadira,four
ENRO4malykwadrat,0.89188,0.04149,0.046519711,NDVI,5,50,edges,enrosadira,four
ENRO5duzykwadrat,0.85034,0.12386,0.145659383,NDVI,5,50,bounded,enrosadira,five
ENRO5malykwadrat,0.90025,0.0376,0.041766176,NDVI,5,50,edges,enrosadira,five
POLO2duzykwadrat,0.83837,0.07227,0.086202989,NDVI,5,50,bounded,polonez,two
POLO2malykwadrat,0.84559,0.05654,0.066864556,NDVI,5,50,edges,polonez,two
POLO3duzykwadrat,0.82363,0.12938,0.157085099,NDVI,5,50,bounded,polonez,three
POLO3malykwadrat,0.86246,0.05852,0.067852422,NDVI,5,50,edges,polonez,three
POLO4duzykwadrat,0.8626,0.07862,0.091143056,NDVI,5,50,bounded,polonez,four
POLO4malykwadrat,0.8807,0.0377,0.042806858,NDVI,5,50,edges,polonez,four
POLO5duzykwadrat,0.87997,0.0492,0.055910997,NDVI,5,50,bounded,polonez,five
POLO5malykwadrat,0.88431,0.04142,0.046838778,NDVI,5,50,edges,polonez,five
ENRO2duzykwadrat,0.55907,0.13903,0.248680845,OSAVI,5,50,bounded,enrosadira,two
ENRO2malykwadrat,0.64389,0.06347,0.098572738,OSAVI,5,50,edges,enrosadira,two
ENRO3duzykwadrat,0.64833,0.0745,0.114910617,OSAVI,5,50,bounded,enrosadira,three
ENRO3malykwadrat,0.68336,0.03544,0.051861391,OSAVI,5,50,edges,enrosadira,three
ENRO4duzykwadrat,0.62913,0.10523,0.167262728,OSAVI,5,50,bounded,enrosadira,four
ENRO4malykwadrat,0.68159,0.03118,0.045745976,OSAVI,5,50,edges,enrosadira,four
ENRO5duzykwadrat,0.64837,0.10094,0.155682712,OSAVI,5,50,bounded,enrosadira,five
ENRO5malykwadrat,0.69842,0.02666,0.038171874,OSAVI,5,50,edges,enrosadira,five
POLO2duzykwadrat,0.60584,0.09489,0.156625512,OSAVI,5,50,bounded,polonez,two
POLO2malykwadrat,0.64574,0.05316,0.082324155,OSAVI,5,50,edges,polonez,two
POLO3duzykwadrat,0.60825,0.11468,0.188540896,OSAVI,5,50,bounded,polonez,three
POLO3malykwadrat,0.66694,0.05137,0.07702342,OSAVI,5,50,edges,polonez,three
POLO4duzykwadrat,0.61811,0.10271,0.166167834,OSAVI,5,50,bounded,polonez,four
POLO4malykwadrat,0.676,0.03006,0.044467456,OSAVI,5,50,edges,polonez,four
POLO5duzykwadrat,0.63691,0.10046,0.157730292,OSAVI,5,50,bounded,polonez,five
POLO5malykwadrat,0.68313,0.03409,0.049902654,OSAVI,5,50,edges,polonez,five
ENRO2duzykwadrat,0.9404,0.0314,0.033390047,SIPI2,5,50,bounded,enrosadira,two
ENRO2malykwadrat,0.93395,0.0233,0.024947802,SIPI2,5,50,edges,enrosadira,two
ENRO3duzykwadrat,0.92929,0.02614,0.028129002,SIPI2,5,50,bounded,enrosadira,three
ENRO3malykwadrat,0.93158,0.02158,0.023164946,SIPI2,5,50,edges,enrosadira,three
ENRO4duzykwadrat,0.93544,0.02691,0.028767211,SIPI2,5,50,bounded,enrosadira,four
ENRO4malykwadrat,0.93772,0.02398,0.025572666,SIPI2,5,50,edges,enrosadira,four
ENRO5duzykwadrat,0.93921,0.0278,0.029599344,SIPI2,5,50,bounded,enrosadira,five
ENRO5malykwadrat,0.9397,0.02203,0.023443652,SIPI2,5,50,edges,enrosadira,five
POLO2duzykwadrat,0.93382,0.0264,0.028270973,SIPI2,5,50,bounded,polonez,two
POLO2malykwadrat,0.93247,0.02413,0.025877508,SIPI2,5,50,edges,polonez,two
POLO3duzykwadrat,0.93478,0.03135,0.033537303,SIPI2,5,50,bounded,polonez,three
POLO3malykwadrat,0.93044,0.02393,0.025719015,SIPI2,5,50,edges,polonez,three
POLO4duzykwadrat,0.93543,0.0263,0.028115412,SIPI2,5,50,bounded,polonez,four
POLO4malykwadrat,0.93143,0.02317,0.024875729,SIPI2,5,50,edges,polonez,four
POLO5duzykwadrat,0.93771,0.02189,0.023344104,SIPI2,5,50,bounded,polonez,five
POLO5malykwadrat,0.93605,0.02095,0.022381283,SIPI2,5,50,edges,polonez,five
ENRO2duzykwadrat,0.72768,0.11164,0.153419085,GNDVI,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.756,0.08161,0.107949735,GNDVI,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.76377,0.07721,0.101090642,GNDVI,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.77705,0.06343,0.081629239,GNDVI,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.773,0.07907,0.10228978,GNDVI,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.79352,0.06862,0.086475451,GNDVI,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.77332,0.09728,0.125795272,GNDVI,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.8115,0.06383,0.078656808,GNDVI,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.7184,0.09609,0.133755568,GNDVI,6,30,bounded,polonez,two
POLO2malykwadrat,0.73514,0.07436,0.101150801,GNDVI,6,30,edges,polonez,two
POLO3duzykwadrat,0.70776,0.12616,0.178252515,GNDVI,6,30,bounded,polonez,three
POLO3malykwadrat,0.74377,0.07146,0.096078089,GNDVI,6,30,edges,polonez,three
POLO4duzykwadrat,0.73087,0.11859,0.162258678,GNDVI,6,30,bounded,polonez,four
POLO4malykwadrat,0.76329,0.06599,0.08645469,GNDVI,6,30,edges,polonez,four
POLO5duzykwadrat,0.76838,0.08655,0.112639579,GNDVI,6,30,bounded,polonez,five
POLO5malykwadrat,0.78623,0.0628,0.079874846,GNDVI,6,30,edges,polonez,five
ENRO2duzykwadrat,0.38003,0.12049,0.317053917,LCI,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.38809,0.1046,0.26952511,LCI,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.41143,0.10701,0.260092847,LCI,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.41574,0.09593,0.230745177,LCI,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.43632,0.10841,0.24846443,LCI,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.44969,0.10222,0.227312148,LCI,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.43672,0.11204,0.256548818,LCI,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.46998,0.10398,0.221243457,LCI,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.34645,0.11303,0.326251984,LCI,6,30,bounded,polonez,two
POLO2malykwadrat,0.34703,0.09712,0.279860531,LCI,6,30,edges,polonez,two
POLO3duzykwadrat,0.35162,0.12278,0.349183778,LCI,6,30,bounded,polonez,three
POLO3malykwadrat,0.36374,0.09553,0.26263265,LCI,6,30,edges,polonez,three
POLO4duzykwadrat,0.385,0.12909,0.335298701,LCI,6,30,bounded,polonez,four
POLO4malykwadrat,0.39344,0.09968,0.253355022,LCI,6,30,edges,polonez,four
POLO5duzykwadrat,0.41962,0.11006,0.262284924,LCI,6,30,bounded,polonez,five
POLO5malykwadrat,0.42984,0.09399,0.218662758,LCI,6,30,edges,polonez,five
ENRO2duzykwadrat,0.64185,0.28568,0.445088416,MCARI,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.76469,0.21686,0.283592044,MCARI,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.76334,0.26147,0.342534126,MCARI,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.85062,0.19196,0.225670687,MCARI,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.73634,0.26899,0.365306788,MCARI,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.81325,0.20121,0.247414694,MCARI,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.78976,0.24356,0.308397488,MCARI,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.87474,0.20116,0.229965475,MCARI,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.7472,0.27881,0.373139722,MCARI,6,30,bounded,polonez,two
POLO2malykwadrat,0.84211,0.2125,0.252342331,MCARI,6,30,edges,polonez,two
POLO3duzykwadrat,0.75634,0.3072,0.406166539,MCARI,6,30,bounded,polonez,three
POLO3malykwadrat,0.90281,0.21576,0.238987162,MCARI,6,30,edges,polonez,three
POLO4duzykwadrat,0.73111,0.30083,0.41147023,MCARI,6,30,bounded,polonez,four
POLO4malykwadrat,0.87686,0.19438,0.221677349,MCARI,6,30,edges,polonez,four
POLO5duzykwadrat,0.81272,0.27697,0.340793877,MCARI,6,30,bounded,polonez,five
POLO5malykwadrat,0.88965,0.19379,0.217827235,MCARI,6,30,edges,polonez,five
ENRO2duzykwadrat,0.57453,0.20358,0.35434181,MCARI2,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.68117,0.11985,0.175947267,MCARI2,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.68144,0.15456,0.226813806,MCARI2,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.75275,0.07841,0.104164729,MCARI2,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.67372,0.17355,0.257599596,MCARI2,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.74925,0.08518,0.11368702,MCARI2,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.70567,0.16256,0.230362634,MCARI2,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.78831,0.07076,0.089761642,MCARI2,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.63139,0.18232,0.288759721,MCARI2,6,30,bounded,polonez,two
POLO2malykwadrat,0.70553,0.11462,0.162459428,MCARI2,6,30,edges,polonez,two
POLO3duzykwadrat,0.63873,0.20911,0.327384028,MCARI2,6,30,bounded,polonez,three
POLO3malykwadrat,0.74928,0.10579,0.141188875,MCARI2,6,30,edges,polonez,three
POLO4duzykwadrat,0.63506,0.20887,0.328898057,MCARI2,6,30,bounded,polonez,four
POLO4malykwadrat,0.75641,0.07837,0.103607832,MCARI2,6,30,edges,polonez,four
POLO5duzykwadrat,0.70085,0.17321,0.247142755,MCARI2,6,30,bounded,polonez,five
POLO5malykwadrat,0.77087,0.07993,0.103688041,MCARI2,6,30,edges,polonez,five
ENRO2duzykwadrat,0.26794,0.09248,0.3451519,NDRE,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.26774,0.08236,0.307611862,NDRE,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.28628,0.08678,0.303129803,NDRE,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.28696,0.07847,0.273452746,NDRE,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.30778,0.09001,0.292449152,NDRE,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.31568,0.0853,0.27021034,NDRE,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.31018,0.08935,0.288058547,NDRE,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.33273,0.0892,0.268085234,NDRE,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.23883,0.08779,0.367583637,NDRE,6,30,bounded,polonez,two
POLO2malykwadrat,0.23497,0.07537,0.320764353,NDRE,6,30,edges,polonez,two
POLO3duzykwadrat,0.24408,0.09218,0.377663061,NDRE,6,30,bounded,polonez,three
POLO3malykwadrat,0.24643,0.0749,0.303940267,NDRE,6,30,edges,polonez,three
POLO4duzykwadrat,0.27084,0.10118,0.373578497,NDRE,6,30,bounded,polonez,four
POLO4malykwadrat,0.26935,0.08094,0.300501207,NDRE,6,30,edges,polonez,four
POLO5duzykwadrat,0.29504,0.09014,0.305517896,NDRE,6,30,bounded,polonez,five
POLO5malykwadrat,0.29926,0.07827,0.261545145,NDRE,6,30,edges,polonez,five
ENRO2duzykwadrat,0.81426,0.13739,0.16872989,NDVI,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.85537,0.07683,0.089820779,NDVI,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.86791,0.0684,0.078810015,NDVI,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.88112,0.04529,0.05140049,NDVI,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.87379,0.07156,0.081896108,NDVI,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.892,0.04975,0.055773543,NDVI,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.85754,0.11495,0.134046225,NDVI,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.9009,0.0428,0.047508048,NDVI,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.81794,0.11292,0.138054136,NDVI,6,30,bounded,polonez,two
POLO2malykwadrat,0.84231,0.07087,0.084137669,NDVI,6,30,edges,polonez,two
POLO3duzykwadrat,0.80398,0.16419,0.204221498,NDVI,6,30,bounded,polonez,three
POLO3malykwadrat,0.8567,0.065,0.075872534,NDVI,6,30,edges,polonez,three
POLO4duzykwadrat,0.82405,0.14929,0.181166191,NDVI,6,30,bounded,polonez,four
POLO4malykwadrat,0.87341,0.04673,0.053502937,NDVI,6,30,edges,polonez,four
POLO5duzykwadrat,0.85903,0.10144,0.118086679,NDVI,6,30,bounded,polonez,five
POLO5malykwadrat,0.88196,0.05115,0.057995827,NDVI,6,30,edges,polonez,five
ENRO2duzykwadrat,0.56645,0.12358,0.218165769,OSAVI,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.63126,0.06223,0.098580617,OSAVI,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.62914,0.07895,0.125488762,OSAVI,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.66653,0.03331,0.049975245,OSAVI,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.62402,0.09347,0.149786866,OSAVI,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.66532,0.03676,0.055251608,OSAVI,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.63967,0.09237,0.144402583,OSAVI,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.68447,0.0301,0.043975631,OSAVI,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.59661,0.10436,0.174921641,OSAVI,6,30,bounded,polonez,two
POLO2malykwadrat,0.63905,0.05975,0.093498161,OSAVI,6,30,edges,polonez,two
POLO3duzykwadrat,0.59409,0.13081,0.220185494,OSAVI,6,30,bounded,polonez,three
POLO3malykwadrat,0.65964,0.05295,0.080271057,OSAVI,6,30,edges,polonez,three
POLO4duzykwadrat,0.59524,0.1273,0.213863316,OSAVI,6,30,bounded,polonez,four
POLO4malykwadrat,0.66618,0.03289,0.049371041,OSAVI,6,30,edges,polonez,four
POLO5duzykwadrat,0.63718,0.09707,0.152343137,OSAVI,6,30,bounded,polonez,five
POLO5malykwadrat,0.67576,0.0366,0.054161241,OSAVI,6,30,edges,polonez,five
ENRO2duzykwadrat,0.93731,0.03501,0.03735157,SIPI2,6,30,bounded,enrosadira,two
ENRO2malykwadrat,0.93247,0.02907,0.031175266,SIPI2,6,30,edges,enrosadira,two
ENRO3duzykwadrat,0.93066,0.028,0.030086175,SIPI2,6,30,bounded,enrosadira,three
ENRO3malykwadrat,0.93228,0.02416,0.025914961,SIPI2,6,30,edges,enrosadira,three
ENRO4duzykwadrat,0.93366,0.02883,0.030878478,SIPI2,6,30,bounded,enrosadira,four
ENRO4malykwadrat,0.93702,0.0257,0.027427376,SIPI2,6,30,edges,enrosadira,four
ENRO5duzykwadrat,0.94398,0.02638,0.027945507,SIPI2,6,30,bounded,enrosadira,five
ENRO5malykwadrat,0.94396,0.02289,0.024248909,SIPI2,6,30,edges,enrosadira,five
POLO2duzykwadrat,0.92834,0.03612,0.038908159,SIPI2,6,30,bounded,polonez,two
POLO2malykwadrat,0.92561,0.02957,0.0319465,SIPI2,6,30,edges,polonez,two
POLO3duzykwadrat,0.9298,0.03779,0.040643149,SIPI2,6,30,bounded,polonez,three
POLO3malykwadrat,0.92339,0.02891,0.031308548,SIPI2,6,30,edges,polonez,three
POLO4duzykwadrat,0.93404,0.03512,0.037600103,SIPI2,6,30,bounded,polonez,four
POLO4malykwadrat,0.92707,0.0278,0.029986948,SIPI2,6,30,edges,polonez,four
POLO5duzykwadrat,0.93945,0.02677,0.028495396,SIPI2,6,30,bounded,polonez,five
POLO5malykwadrat,0.93818,0.02381,0.025378925,SIPI2,6,30,edges,polonez,five
ENRO2duzykwadrat,0.71282,0.10273,0.14411773,GNDVI,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.73434,0.07379,0.100484789,GNDVI,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.75318,0.06689,0.088810112,GNDVI,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.76997,0.05385,0.06993779,GNDVI,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.76859,0.06825,0.08879897,GNDVI,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.7886,0.05928,0.075171189,GNDVI,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.75251,0.09853,0.130935137,GNDVI,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.79356,0.05875,0.074033469,GNDVI,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.70857,0.08619,0.121639358,GNDVI,6,50,bounded,polonez,two
POLO2malykwadrat,0.72109,0.0649,0.090002635,GNDVI,6,50,edges,polonez,two
POLO3duzykwadrat,0.69931,0.12008,0.171712116,GNDVI,6,50,bounded,polonez,three
POLO3malykwadrat,0.73457,0.06337,0.086268157,GNDVI,6,50,edges,polonez,three
POLO4duzykwadrat,0.72882,0.10888,0.149392168,GNDVI,6,50,bounded,polonez,four
POLO4malykwadrat,0.75733,0.05654,0.074657019,GNDVI,6,50,edges,polonez,four
POLO5duzykwadrat,0.75842,0.07122,0.093905751,GNDVI,6,50,bounded,polonez,five
POLO5malykwadrat,0.76894,0.0551,0.071657086,GNDVI,6,50,edges,polonez,five
ENRO2duzykwadrat,0.28938,0.12117,0.418722787,LCI,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.289,0.10237,0.354221453,LCI,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.31558,0.1071,0.339375119,LCI,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.32974,0.09473,0.287286953,LCI,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.35672,0.11512,0.322718098,LCI,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.36941,0.10254,0.277577759,LCI,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.3389,0.11677,0.344555916,LCI,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.37612,0.10676,0.283845581,LCI,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.26859,0.11231,0.418146618,LCI,6,50,bounded,polonez,two
POLO2malykwadrat,0.2616,0.09325,0.356460245,LCI,6,50,edges,polonez,two
POLO3duzykwadrat,0.26759,0.1191,0.445083897,LCI,6,50,bounded,polonez,three
POLO3malykwadrat,0.27699,0.09164,0.330842269,LCI,6,50,edges,polonez,three
POLO4duzykwadrat,0.30897,0.13081,0.423374438,LCI,6,50,bounded,polonez,four
POLO4malykwadrat,0.31041,0.09833,0.316774588,LCI,6,50,edges,polonez,four
POLO5duzykwadrat,0.33932,0.11257,0.331751739,LCI,6,50,bounded,polonez,five
POLO5malykwadrat,0.34218,0.09323,0.27245894,LCI,6,50,edges,polonez,five
ENRO2duzykwadrat,0.59591,0.23449,0.393499018,MCARI,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.70299,0.17327,0.246475768,MCARI,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.70589,0.20366,0.288515208,MCARI,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.76409,0.14471,0.189388685,MCARI,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.63626,0.22653,0.356033697,MCARI,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.70861,0.146,0.206037171,MCARI,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.66921,0.19871,0.296932204,MCARI,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.74232,0.14431,0.194404031,MCARI,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.65991,0.22393,0.339334152,MCARI,6,50,bounded,polonez,two
POLO2malykwadrat,0.75011,0.16029,0.213688659,MCARI,6,50,edges,polonez,two
POLO3duzykwadrat,0.66129,0.25947,0.39236946,MCARI,6,50,bounded,polonez,three
POLO3malykwadrat,0.7944,0.17146,0.215835851,MCARI,6,50,edges,polonez,three
POLO4duzykwadrat,0.63428,0.24775,0.390600366,MCARI,6,50,bounded,polonez,four
POLO4malykwadrat,0.76387,0.14602,0.191158181,MCARI,6,50,edges,polonez,four
POLO5duzykwadrat,0.68373,0.21979,0.3214573,MCARI,6,50,bounded,polonez,five
POLO5malykwadrat,0.74885,0.14067,0.187848034,MCARI,6,50,edges,polonez,five
ENRO2duzykwadrat,0.57798,0.18214,0.315132011,MCARI2,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.67212,0.10654,0.158513361,MCARI2,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.68082,0.12823,0.188346406,MCARI2,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.73621,0.06314,0.085763573,MCARI2,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.64346,0.16953,0.263466261,MCARI2,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.72345,0.07018,0.097007395,MCARI2,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.6652,0.16042,0.241160553,MCARI2,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.74839,0.06204,0.082897954,MCARI2,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.61552,0.16258,0.26413439,MCARI2,6,50,bounded,polonez,two
POLO2malykwadrat,0.68837,0.09429,0.136975754,MCARI2,6,50,edges,polonez,two
POLO3duzykwadrat,0.61407,0.20291,0.330434641,MCARI2,6,50,bounded,polonez,three
POLO3malykwadrat,0.72249,0.10081,0.139531343,MCARI2,6,50,edges,polonez,three
POLO4duzykwadrat,0.61069,0.19368,0.317149454,MCARI2,6,50,bounded,polonez,four
POLO4malykwadrat,0.72786,0.06579,0.090388261,MCARI2,6,50,edges,polonez,four
POLO5duzykwadrat,0.66465,0.15544,0.233867449,MCARI2,6,50,bounded,polonez,five
POLO5malykwadrat,0.72878,0.0706,0.096874228,MCARI2,6,50,edges,polonez,five
ENRO2duzykwadrat,0.1951,0.08863,0.454279856,NDRE,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.19014,0.07516,0.395287683,NDRE,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.2091,0.0808,0.386417982,NDRE,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.21757,0.07186,0.330284506,NDRE,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.24217,0.0908,0.374943222,NDRE,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.24834,0.07951,0.320165902,NDRE,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.22903,0.08696,0.37968825,NDRE,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.25342,0.08391,0.33111041,NDRE,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.17848,0.08292,0.46458987,NDRE,6,50,bounded,polonez,two
POLO2malykwadrat,0.16989,0.06731,0.39619754,NDRE,6,50,edges,polonez,two
POLO3duzykwadrat,0.17837,0.08457,0.474126815,NDRE,6,50,bounded,polonez,three
POLO3malykwadrat,0.1799,0.06666,0.370539188,NDRE,6,50,edges,polonez,three
POLO4duzykwadrat,0.20932,0.09827,0.469472578,NDRE,6,50,bounded,polonez,four
POLO4malykwadrat,0.20378,0.0742,0.364118167,NDRE,6,50,edges,polonez,four
POLO5duzykwadrat,0.22871,0.08812,0.385291417,NDRE,6,50,bounded,polonez,five
POLO5malykwadrat,0.22778,0.07197,0.315962771,NDRE,6,50,edges,polonez,five
ENRO2duzykwadrat,0.79756,0.13079,0.163987662,NDVI,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.83276,0.07205,0.086519525,NDVI,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.85096,0.06024,0.070790636,NDVI,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.86558,0.04128,0.047690566,NDVI,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.86027,0.06234,0.072465621,NDVI,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.87898,0.04411,0.050183167,NDVI,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.83606,0.12303,0.14715451,NDVI,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.8841,0.04065,0.045978962,NDVI,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.80215,0.10506,0.13097301,NDVI,6,50,bounded,polonez,two
POLO2malykwadrat,0.82388,0.06258,0.075957664,NDVI,6,50,edges,polonez,two
POLO3duzykwadrat,0.77977,0.1714,0.219808405,NDVI,6,50,bounded,polonez,three
POLO3malykwadrat,0.83637,0.06692,0.080012435,NDVI,6,50,edges,polonez,three
POLO4duzykwadrat,0.80962,0.14629,0.180689706,NDVI,6,50,bounded,polonez,four
POLO4malykwadrat,0.8573,0.04251,0.049585909,NDVI,6,50,edges,polonez,four
POLO5duzykwadrat,0.84963,0.08035,0.094570578,NDVI,6,50,bounded,polonez,five
POLO5malykwadrat,0.86415,0.04573,0.052919053,NDVI,6,50,edges,polonez,five
ENRO2duzykwadrat,0.5704,0.10968,0.192286115,OSAVI,6,50,bounded,enrosadira,two
ENRO2malykwadrat,0.62576,0.05588,0.089299412,OSAVI,6,50,edges,enrosadira,two
ENRO3duzykwadrat,0.63159,0.06375,0.100935734,OSAVI,6,50,bounded,enrosadira,three
ENRO3malykwadrat,0.66131,0.02695,0.040752446,OSAVI,6,50,edges,enrosadira,three
ENRO4duzykwadrat,0.6125,0.09242,0.150889796,OSAVI,6,50,bounded,enrosadira,four
ENRO4malykwadrat,0.65732,0.02985,0.045411672,OSAVI,6,50,edges,enrosadira,four
ENRO5duzykwadrat,0.62016,0.09719,0.156717621,OSAVI,6,50,bounded,enrosadira,five
ENRO5malykwadrat,0.6683,0.02585,0.038680233,OSAVI,6,50,edges,enrosadira,five
POLO2duzykwadrat,0.59042,0.09333,0.158073913,OSAVI,6,50,bounded,polonez,two
POLO2malykwadrat,0.63096,0.04872,0.077215671,OSAVI,6,50,edges,polonez,two
POLO3duzykwadrat,0.58284,0.13236,0.227094915,OSAVI,6,50,bounded,polonez,three
POLO3malykwadrat,0.64822,0.05339,0.082364012,OSAVI,6,50,edges,polonez,three
POLO4duzykwadrat,0.58717,0.12031,0.20489807,OSAVI,6,50,bounded,polonez,four
